solution_title,product_name.id,created_time,project_start_date,project_end_date,donor_1_d1_id,donor_3_d3_id,donor_2_d2_id,village_id,project_type
Ban Sao Hin December 2015 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2015-12-01,2015-12-31,zcrm_361303000000704036,,,zcrm_361303000001899109,New
Ban Khun Mae Song January 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-01-01,2016-01-31,zcrm_361303000000704036,,,zcrm_361303000001881680,New
Ban Mae Top February 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-02-01,2016-03-02,zcrm_361303000000704036,,,zcrm_361303000001881786,New
Ban Huay Pong March 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-03-01,2016-03-31,zcrm_361303000000704036,,,zcrm_361303000000716013,New
Ban Eh Loo April 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-04-01,2016-05-01,zcrm_361303000000704036,,,zcrm_361303000001881591,New
Ban Aae Auh June 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-06-01,2016-07-01,,,,zcrm_361303000001881585,New
Ban Pang Tong July 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-07-01,2016-07-31,zcrm_361303000000521021,,,zcrm_361303000001611496,New
Ban Maw Ko Jaw December 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-12-01,2016-12-31,,,,zcrm_361303000001881723,New
Ban Mae Lid -Pakae January 2016 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-01-01,2016-01-31,zcrm_361303000001933798,,,zcrm_361303000001881735,New
Ban Baw Noi February 2017 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-02-01,2017-03-03,,,,zcrm_361303000001881693,New
Ban Mae Bang April 2017 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-04-01,2017-05-01,zcrm_361303000000707021,,,zcrm_361303000001881700,New
Ban Mae Kha Nua May 2017 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-05-01,2017-05-31,zcrm_361303000001933798,,,zcrm_361303000001881716,New
Ban Huay Hom August 2017 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-08-01,2017-08-31,zcrm_361303000002503887,zcrm_361303000002503919,zcrm_361303000000521021,zcrm_361303000001881616,New
Ban Huay Tong Kaw November 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-11-01,2017-12-01,zcrm_361303000000521011,,zcrm_361303000001934460,zcrm_361303000001881661,New
Ban Mae Sa Kud December 2017 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2017-12-01,2017-12-31,zcrm_361303000000526046,,,zcrm_361303000001881762,New
Ban Mae Yod February 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-02-18,2018-03-20,zcrm_361303000001934029,,zcrm_361303000000707021,zcrm_361303000001881788,New
Ban Pha Aeh Doo March 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-03-01,2018-03-31,zcrm_361303000001933798,,,zcrm_361303000001899092,New
Ban Khun Wong Nua April 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-04-01,2018-05-01,zcrm_361303000000526039,,,zcrm_361303000001881683,New
Ban Huay Mak Noon January 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-01-01,2018-01-31,zcrm_361303000001933798,,,zcrm_361303000001881631,New
Ban Mae Kwang Nua November 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-11-01,2018-12-01,zcrm_361303000001933798,,,zcrm_361303000001881727,New
Ban Khun Wong Tai December 2018 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-12-01,2018-12-31,zcrm_361303000000526039,,,zcrm_361303000001881684,New
Ban Huay Mak Nam January 2019 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-01-01,2019-01-31,zcrm_361303000001933798,,,zcrm_361303000001881629,New
Ban Huay Poo Leoy March 2019 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-03-01,2019-03-31,zcrm_361303000001934029,,,zcrm_361303000001881650,New
Ban Pa La Pi Nua May 2019 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-05-01,2019-05-31,zcrm_361303000001934029,,,zcrm_361303000001881817,New
Ban Huay Pla Kang July 2019 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-07-01,2019-07-31,zcrm_361303000000461011,,,zcrm_361303000001881643,New
Ban Huay Hia December 2019 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-12-19,2020-01-18,zcrm_361303000000704036,,,zcrm_361303000001881614,New
Ban Kong Sum Nua March 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-03-20,2020-04-19,zcrm_361303000000704036,,,zcrm_361303000002242022,New
Ban Goong Sum Tai April 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-04-20,2020-05-20,zcrm_361303000000704036,,,zcrm_361303000001881594,New
Ban Mae Sa Wan Luang May 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-05-20,2020-06-19,zcrm_361303000000461011,,,zcrm_361303000001881763,New
Ban Huay Hia Noi June 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-06-20,2020-07-20,zcrm_361303000000521021,,zcrm_361303000000521011,zcrm_361303000001881615,New
Ban Pa La Pi Tai August 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-08-20,2020-09-19,zcrm_361303000001934029,,,zcrm_361303000001881818,New
Ban Pa Kluay November 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-11-20,2020-12-20,zcrm_361303000000461011,,,zcrm_361303000001881816,New
Ban Mae Jang Bon December 2020 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2020-12-20,2021-01-19,zcrm_361303000000461011,,,zcrm_361303000001881710,New
Ban Mae Pa Luang March 2021 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2021-03-22,2021-04-21,zcrm_361303000000461011,,,zcrm_361303000001881751,New
Ban Huay Moo May 2021 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2021-05-21,2021-06-20,zcrm_361303000000461011,,,zcrm_361303000001881631,New
Ban Yod Phai June 2021 WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2021-06-01,2021-07-01,zcrm_361303000001934029,,,zcrm_361303000001899124,New
Ban Mae Ookhor Luang March 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001884078,Repair
Ban Mae Satop Nua December 2003 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001881771,Repair
Ban Mae Jaa August 2002 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2008-01-01,2008-01-31,,,,zcrm_361303000000716116,Repair
Ban Huay Pong Karn March 2006 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2008-01-01,2008-01-31,,,,zcrm_361303000000527037,Repair
Ban Hua Ha July 2003 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2008-01-01,2008-01-31,,,,zcrm_361303000001881599,Repair
Ban Mae Ookhor Luang March 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2008-01-01,2008-01-31,,,,zcrm_361303000001884078,Repair
Ban Huay San August 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000000527050,Repair
Ban Kok Luang January 2007 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000001881688,Repair
Ban Hua La November 2006 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000001881600,Repair
Ban Huay Kai Pa July 1996 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000000527047,Repair
Ban Huay Ngoo July 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000001881636,Repair
Ban Nong Heang May 2006 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000000716047,Repair
Ban Khun Suk August 2000 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000000527039,Repair
Ban Mae Know Too June 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001881721,Repair
Ban Mae La Ka 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001881730,Repair
Ban Mae Saw 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001881772,Repair
Ban Mae Jaa 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000000716116,Repair
Ban Mae La Ka 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000001881730,Repair
Ban Huay Na 2003 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2005-01-01,2005-01-31,,,,zcrm_361303000000707225,Repair
Ban Mae Najang Nua 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2010-01-01,2010-01-31,,,,zcrm_361303000001881740,Repair
Ban Huay Mak-Luang 2005 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2011-01-01,2011-01-31,,,,zcrm_361303000001881625,Repair
Ban Sud Huay Na 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2012-01-01,2012-01-31,,,,zcrm_361303000001899113,Repair
Ban Huay Klong Say 2014 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2014-01-01,2014-01-31,,,,zcrm_361303000001899138,Repair
Ban Nong Pak Nam 2015 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2015-01-01,2015-01-31,zcrm_361303000002603065,,,zcrm_361303000001881812,Repair
Ban Kew Mae Ookhai Noi 2015 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2015-01-01,2015-01-31,zcrm_361303000002603065,,,zcrm_361303000001881744,Repair
Ban Mae Harn 2007 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-01-01,2016-01-31,zcrm_361303000002603065,,,zcrm_361303000001881702,Repair
Ban Mae Oomong 2001 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-01-01,2016-01-31,zcrm_361303000002603065,,,zcrm_361303000001881747,Repair
Ban Mae Jaa 2002 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2016-01-01,2016-01-31,zcrm_361303000002603065,,,zcrm_361303000000716116,Repair
Ban Sob Mae Sa Top 2009 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-06-01,2018-07-01,,,,zcrm_361303000001899111,Repair
Ban Mae Saw 2015 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-10-01,2018-10-31,,,,zcrm_361303000001881772,Repair
Ban Mae Jaa 2004 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-10-01,2018-10-31,,,,zcrm_361303000000716116,Repair
Ban Pang Tong Tai 2002 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2018-10-01,2018-10-31,,,,zcrm_361303000001881831,Repair
Ban Rom Yen 2019 Repair WASH Project,zcrm_361303000000286015,2022-07-26 04:29:08,2019-01-01,2019-01-31,zcrm_361303000000521021,,zcrm_361303000000521011,zcrm_361303000000527032,Repair
Ban Huay Bong Tha Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:04:08,,,,,,zcrm_361303000002044003,
Ban Thung Ruang Thong Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:08:17,,,,,,zcrm_361303000002044029,
Ban Huay Pom Fard Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:13:39,,,,,,zcrm_361303000002044055,
Ban Sob Mae Ruam Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:16:23,,,,,,zcrm_361303000002044081,
Ban Ruam Mo Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:20:08,,,,,,zcrm_361303000002044107,
Ban Eeh Vee Jo Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:28:11,,,,,,zcrm_361303000002044150,
Ban Mae Phae Noi Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:31:07,,,,,,zcrm_361303000002044176,
Ban Mae Lui Bon Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:33:13,,,,,,zcrm_361303000002044202,
Ban Kiew Kha Min Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:35:43,,,,,,zcrm_361303000001881685,
Ban Huay Khi Pher Prospective WASH Project,zcrm_361303000000286015,2022-08-04 05:42:05,,,,,,zcrm_361303000002044270,
Satchakorn Thiwongsa 2022-2026 Scholarship,zcrm_361303000000463125,2022-08-25 02:45:17,2022-08-01,2026-05-31,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000001884168,New
Warinto Anukul 2022-2025 Scholarship,zcrm_361303000000463125,2022-08-26 02:17:09,2022-05-01,2025-03-30,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000002194023,New
Thira Wangarcha 2022-2025 Scholarship,zcrm_361303000000463125,2022-08-26 03:03:41,2022-05-01,2025-03-30,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000001699013,New
Juthathip Muangmokngam 2022-2025 Scholarship,zcrm_361303000000463125,2022-08-26 03:08:33,2022-05-01,2025-03-30,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000000526039,zcrm_361303000000527038,New
